#"Progress (%)","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Total Energy (kJ/mole)","Temperature (K)"
0.2%,301.65609232737995,1206.686724114597,1508.342816441977,302.35636272511425
0.2%,415.1841617248424,1094.738417101961,1509.9225788268034,274.30576579291454
0.2%,306.9340116355181,1212.054928403541,1518.9889400390591,303.7014597504929
0.2%,372.52093948397146,1176.9562955725808,1549.4772350565522,294.9068863559939
0.2%,497.2815613418495,1215.8752495983556,1713.156810940205,304.6587077236596
0.2%,472.20571409855256,1234.5387080248017,1706.7444221233543,309.33516209489017
0.2%,476.183137198911,1165.9799878847691,1642.1631250836801,292.15658140747996
0.2%,426.4575670559393,1168.3173832131072,1594.7749502690465,292.7422564924905
0.2%,309.36452836737294,1217.9236827267825,1527.2882110941555,305.17197829970837
0.2%,227.44416111866337,1174.3412360968773,1401.7853972155408,294.2516376857446
0.2%,407.70205925936716,1090.582055923251,1498.284115182618,273.264317152557
0.2%,317.514358753381,1198.6134493903496,1516.1278081437306,300.33346321679727
0.2%,324.19545259865527,1167.3223878450515,1491.5178404437067,292.49294308379746
0.2%,374.2708702637169,1111.9950995281697,1486.2659697918866,278.6297279504656
0.2%,419.65178586482057,1127.1569190245814,1546.808704889402,282.42878573706184
0.2%,308.09112888882294,1162.5714987156416,1470.6626276044644,291.30252511683705
0.2%,418.5687191402999,1146.6628945467967,1565.2316136870966,287.31634743177557
0.2%,407.1915344750539,1109.1219511765453,1516.3134856515992,277.90981061997195
0.2%,479.1244747683087,1114.1554380915234,1593.2799128598322,279.1710383810994
0.2%,362.4264438833912,1116.2509555616243,1478.6773994450155,279.6961067585206
0.2%,411.7049034045632,1125.5730087850332,1537.2779121895965,282.0319094564644
0.2%,313.2982620860587,1186.2223860412305,1499.5206481272892,297.22866661162607
0.2%,283.8255856858151,1225.9025961383434,1509.7281818241586,307.17123393864676
0.2%,367.3638113696784,1152.38227142039,1519.7460827900684,288.7494368608672
0.2%,360.76718015209366,1072.1052539527727,1432.8724341048664,268.6346328053747
0.2%,297.8430982469678,1161.2303133088512,1459.0734115558191,290.9664677680379
0.2%,373.315249239535,1110.74799909959,1484.063248339125,278.3172452306322
0.2%,340.99881733026814,1096.2099593357461,1437.2087766660143,274.6744863137524
0.2%,211.8687714187356,1138.5986074987732,1350.4673789175088,285.295699942179
0.2%,286.0812241734019,1151.4711356331084,1437.5523598065101,288.5211359298254
0.2%,306.7903865763458,1037.3720026550955,1344.1623892314412,259.93161211399456
0.2%,294.3152913529813,1021.0033518735443,1315.3186432265256,255.83016174239225
0.2%,282.9906442166967,1177.2231318584347,1460.2137760751314,294.9737468320575
0.2%,289.0343686867966,1185.3577628668777,1474.3921315536743,297.0120202253679
0.2%,288.6807332890428,1206.3930299326366,1495.0737632216794,302.2827725356836
0.2%,299.3175018316066,1220.238539949857,1519.5560417814636,305.7520060701393
0.2%,311.9082400490074,1164.4158892418764,1476.3241292908838,291.764669267272
0.2%,232.64807501364442,1115.5937129543065,1348.241787967951,279.5314231830695
0.2%,333.8063601933486,1075.6952617507372,1409.5016219440859,269.5341717480475
0.2%,211.5312685786791,1180.3932101128087,1391.9244786914878,295.7680651181476
0.2%,212.1972719228358,1140.8815946158838,1353.0788665387197,285.86774210281885
0.2%,228.84191143476573,1225.303609370569,1454.1455208053346,307.0211473778141
0.2%,355.69107330516,1054.470441780361,1410.161515085521,264.2159236580579
0.2%,260.6166777992164,1173.5519854868232,1434.1686632860396,294.05387720743187
0.2%,335.50927465939253,1115.2742416818269,1450.7835163412194,279.45137409492446
0.2%,289.2574714689821,1119.8911663162532,1409.1486377852352,280.6082249258354
0.2%,278.61693769353644,1089.1695148794659,1367.7864525730024,272.9103804068684
0.2%,240.18250351625807,1109.0001248891742,1349.1826284054323,277.8792849231215
0.2%,301.98228502938434,1145.8894397731385,1447.8717248025227,287.12254487521955
0.2%,415.38163325002995,1189.136640290735,1604.5182735407648,297.95888374033683
0.2%,320.1189688836446,1177.0822468518406,1497.2012157354852,294.9384456413631
0.2%,317.24108630428293,1169.0074262683336,1486.2485125726166,292.91515879110085
0.2%,389.9838556394327,1132.679477350032,1522.6633329894646,283.81255885302585
0.2%,314.1648931315558,1116.8004921322593,1430.965385263815,279.833802711713
0.2%,225.3718814629733,1221.7557572371609,1447.1276387001342,306.13217127067173
0.2%,374.2167848248578,1139.7466446155352,1513.963429440393,285.583360624907
0.2%,300.34944898416325,1152.7397372004275,1453.0891861845907,288.83900613422617
0.2%,362.0252643090483,1142.1468051777088,1504.172069486757,286.184762631768
0.2%,366.85998392643523,1091.0243969895682,1457.8843809160035,273.37515340626135
0.2%,378.3138222687621,1147.8091673242138,1526.122989592976,287.60356602857
0.2%,311.14626342042095,1252.3823765992963,1563.5286400197174,313.80620384917415
0.2%,453.3570191159399,1096.1193922401644,1549.4764113561043,274.65179315151283
0.2%,383.19972628685764,1178.0502495796643,1561.249975866522,295.18099557420294
0.2%,433.1536996872271,1103.217077483616,1536.3707771708432,276.43024173397515
0.2%,406.9759393232822,1071.132732798936,1478.1086721222182,268.39095070224806
0.2%,313.96573104269225,1111.2805696918274,1425.2463007345195,278.4506900626215
0.2%,340.4097734085998,1189.8455792596826,1530.2553526682823,298.13652073903876
0.2%,231.6920662091227,1211.0087963543688,1442.7008625634915,303.4393331562437
0.2%,214.60192896058481,1176.111211129643,1390.7131400902276,294.69513573898945
0.2%,313.1031341906908,1187.1461607175445,1500.2492949082352,297.46013443631176
0.2%,380.06291965612354,1212.3639926068468,1592.4269122629703,303.77890116630743
0.2%,367.49030234471445,1161.3012034352028,1528.7915057799173,290.9842305231328
0.2%,307.1383091287737,1194.252377146146,1501.3906862749197,299.2407206557101
0.2%,427.63703824895924,1089.2531615664338,1516.890199815393,272.93133954027076
0.2%,443.42383274592817,1156.12129269421,1599.5451254401382,289.6863137236947
0.2%,261.54452418833705,1276.1100793101712,1537.654603498508,319.7515927758213
0.2%,260.84234055564616,1142.4847480754613,1403.3270886311075,286.26944010714857
0.2%,369.52930522039594,1179.9300474312713,1549.4593526516674,295.65201164632174
0.2%,334.42013291142837,1111.0197063299975,1445.439839241426,278.3853262066389
0.2%,266.0401778553037,1172.9857354847945,1439.0259133400982,293.9119934130841
0.2%,436.5862907385524,1073.5280503996476,1510.1143411382,268.99113922081654
0.2%,323.62856850350636,1205.0543629876704,1528.6829314911768,301.9473462313316
0.2%,330.4156325661161,1214.812606675114,1545.22823924123,304.39244404251843
0.2%,319.7625420784507,1173.388968136633,1493.1515102150836,294.0130303728064
0.2%,350.6252453183615,1163.5362832213464,1514.161528539708,291.5442686681076
0.2%,251.56674277733094,1199.3047388590874,1450.8714816364184,300.5066778260084
0.2%,289.8876254437064,1106.0210944563396,1395.908719900046,277.1328369941611
0.2%,278.67002066353007,1151.6103904212173,1430.2804110847474,288.5560286409021
0.2%,315.2466546372302,1179.7317965392165,1494.9784511764467,295.60233643449516
0.2%,354.133258322543,1141.0903322978313,1495.2235906203744,285.9200449623896
0.2%,371.3369213172841,1062.610464962972,1433.947386280256,266.2555481544641
0.2%,263.17564892449036,1034.8475744083514,1298.0232233328418,259.299072675719
