#"Progress (%)","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Total Energy (kJ/mole)","Temperature (K)"
0.1%,11.988427889533341,10.338568003683235,22.326995893216576,138.16043573026195
0.1%,18.463557698298246,14.811918175616201,33.275475873914445,197.940475742391
0.1%,22.109557954001502,17.38927415112167,39.49883210512317,232.38321718211157
0.1%,18.713075104402378,18.087178033426923,36.8002531378293,241.7097220174798
0.1%,14.03101031184633,19.84317524144523,33.87418555329156,265.17615753490355
0.1%,17.304029168284615,12.62241936614412,29.926448534428737,168.68090038922963
0.1%,20.437388177233515,13.991447944496507,34.42883612173002,186.97604386025594
0.1%,22.788495261920616,18.907183447527483,41.6956787094481,252.6679422732198
0.1%,13.306653785519302,21.636567722289392,34.943221507808694,289.14232833346404
0.1%,20.496750760212308,20.639005806027996,41.1357565662403,275.81131489238703
0.1%,25.50759732350707,14.484972810518872,39.99257013402594,193.571310294551
0.1%,17.9830463740509,10.884583653409045,28.867630027459946,145.45716773945168
0.1%,18.981828089337796,14.04666596011724,33.028494049455034,187.71395505797722
0.1%,16.706468662596308,15.794582929367683,32.50105159196399,211.07240953696558
0.1%,5.5187103734351695,24.40687572099612,29.92558609443129,326.1636024665928
0.1%,9.934163742378587,27.189609049241234,37.12377279161982,363.3509236714732
0.1%,13.99759097630158,35.45673550804322,49.4543264843448,473.82945351993396
0.1%,16.50539179023326,25.07214546441753,41.57753725465079,335.0539978865887
0.1%,32.762590986909345,20.123553571819958,52.8861445587293,268.9230199901387
0.1%,14.310101371258497,32.47006509044862,46.78016646170712,433.91679964654014
0.1%,14.733412556728581,11.980200793105766,26.713613349834347,160.09855147461832
0.1%,21.511902663391083,13.910052318986008,35.42195498237709,185.88830568577555
0.1%,20.63917333842255,15.745841944931765,36.38501528335432,210.42105476083125
0.1%,16.39399667851103,16.006529825669567,32.4005265041806,213.9047820216571
0.1%,30.967209807480685,19.15890470324058,50.126114510721266,256.0318431886561
